,500
1074,0.331559419631958
1075,0.33141589164733887
1076,0.33128833770751953
1077,0.33153843879699707
1078,0.33142685890197754
1079,0.3316318988800049
1080,0.33162641525268555
1081,0.3316037654876709
1082,0.3314635753631592
1083,0.3317084312438965
1084,0.33180952072143555
1085,0.3317544460296631
1086,0.3319997787475586
1087,0.3320016860961914
1088,0.3319873809814453
1089,0.33199024200439453
1090,0.332028865814209
1091,0.3319571018218994
1092,0.33206796646118164
1093,0.3320143222808838
1094,0.331805944442749
1095,0.33158326148986816
1096,0.3317906856536865
1097,0.3316681385040283
1098,0.33150339126586914
1099,0.3313901424407959
1100,0.3312678337097168
1101,0.33113884925842285
1102,0.33105015754699707
1103,0.33086395263671875
1104,0.33071255683898926
1105,0.3305361270904541
1106,0.33034276962280273
1107,0.33010339736938477
1108,0.3303258419036865
1109,0.33025169372558594
1110,0.3298304080963135
1111,0.329974889755249
1112,0.3298983573913574
1113,0.3295772075653076
1114,0.3296487331390381
1115,0.32959747314453125
1116,0.3295583724975586
1117,0.3293266296386719
1118,0.32952451705932617
1119,0.3292818069458008
1120,0.32912564277648926
1121,0.3287785053253174
1122,0.32837629318237305
1123,0.3283050060272217
1124,0.3280775547027588
1125,0.32761263847351074
1126,0.3273897171020508
1127,0.327531099319458
1128,0.3274195194244385
1129,0.3270401954650879
1130,0.3269820213317871
1131,0.32672858238220215
1132,0.3266572952270508
1133,0.3264577388763428
1134,0.32647204399108887
1135,0.32633090019226074
1136,0.32654380798339844
1137,0.32648372650146484
1138,0.3264732360839844
1139,0.326427698135376
1140,0.32646751403808594
1141,0.32660841941833496
1142,0.3264460563659668
1143,0.32663679122924805
1144,0.32654237747192383
1145,0.32639265060424805
1146,0.3260009288787842
1147,0.3260762691497803
1148,0.3261139392852783
1149,0.3258979320526123
1150,0.3263585567474365
1151,0.32611942291259766
1152,0.32646822929382324
1153,0.3262190818786621
1154,0.32643675804138184
1155,0.32647275924682617
1156,0.3264191150665283
1157,0.3264625072479248
1158,0.3265249729156494
1159,0.326493501663208
1160,0.3264317512512207
1161,0.3262002468109131
1162,0.3260788917541504
1163,0.3262519836425781
1164,0.32593202590942383
1165,0.32598209381103516
1166,0.3256814479827881
1167,0.3256950378417969
1168,0.32593870162963867
1169,0.32596874237060547
1170,0.3255925178527832
1171,0.3259444236755371
1172,0.32564806938171387
1173,0.32553672790527344
1174,0.32545924186706543
1175,0.32527899742126465
1176,0.32509660720825195
1177,0.32465624809265137
1178,0.32454657554626465
1179,0.3244442939758301
1180,0.32448267936706543
1181,0.3239328861236572
1182,0.3241424560546875
1183,0.3239915370941162
1184,0.32373523712158203
1185,0.3238198757171631
1186,0.3236091136932373
1187,0.32316017150878906
1188,0.32320070266723633
1189,0.323101282119751
1190,0.3229525089263916
1191,0.3229258060455322
1192,0.3225576877593994
1193,0.3228895664215088
1194,0.3229043483734131
1195,0.3222651481628418
1196,0.3235328197479248
1197,0.3227252960205078
1198,0.32294797897338867
1199,0.32296013832092285
1200,0.3227858543395996
1201,0.32259154319763184
1202,0.3221886157989502
1203,0.3217616081237793
1204,0.32209300994873047
1205,0.3218979835510254
1206,0.3220500946044922
1207,0.32190775871276855
1208,0.3279750347137451
1209,0.3233680725097656
1210,0.3231537342071533
1211,0.322803258895874
1212,0.32274484634399414
1213,0.3226933479309082
1214,0.32298707962036133
1215,0.3228113651275635
1216,0.32262468338012695
1217,0.32317638397216797
1218,0.3230583667755127
1219,0.3232865333557129
1220,0.3231492042541504
1221,0.3232154846191406
1222,0.3229966163635254
1223,0.3228158950805664
1224,0.32315921783447266
1225,0.3229868412017822
1226,0.322922945022583
1227,0.3231313228607178
1228,0.32313060760498047
1229,0.3231797218322754
1230,0.3233354091644287
1231,0.32318663597106934
1232,0.32353925704956055
1233,0.3236966133117676
1234,0.32357072830200195
1235,0.3237147331237793
1236,0.3238804340362549
1237,0.3241095542907715
1238,0.32383275032043457
1239,0.3241405487060547
1240,0.3239469528198242
1241,0.3239574432373047
1242,0.32395219802856445
1243,0.32413506507873535
1244,0.3241574764251709
1245,0.32425427436828613
1246,0.324249267578125
1247,0.32451677322387695
1248,0.3243296146392822
1249,0.3245065212249756
1250,0.3244361877441406
1251,0.3246912956237793
1252,0.32463955879211426
1253,0.3248577117919922
