Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1644177576,1000,POST,/v1/models/mnist:predict,552.000000,0.000000,730,820,890,910,1000,3700,4700,5100,5700,5700,5700,11341,0,470.0,616.1848574890089,38.908726535737514,5672.381183132529,185.0
1644177576,1000,,Aggregated,552.000000,0.000000,730,820,890,910,1000,3700,4700,5100,5700,5700,5700,11341,0,470.0,616.1848574890089,38.908726535737514,5672.381183132529,185.0
1644177577,1000,POST,/v1/models/mnist:predict,542.100000,0.000000,760,890,940,960,1100,3800,4700,5200,5800,6100,6100,11824,0,490.0,641.3769143459788,38.908726535737514,6075.889136642218,185.0
1644177577,1000,,Aggregated,542.100000,0.000000,760,890,940,960,1100,3800,4700,5200,5800,6100,6100,11824,0,490.0,641.3769143459788,38.908726535737514,6075.889136642218,185.0
1644177578,1000,POST,/v1/models/mnist:predict,542.200000,0.000000,850,930,970,1000,1100,3900,5100,5700,6700,6700,6700,12373,0,520.0,672.0636961511966,38.908726535737514,6668.41590218246,185.0
1644177578,1000,,Aggregated,542.200000,0.000000,850,930,970,1000,1100,3900,5100,5700,6700,6700,6700,12373,0,520.0,672.0636961511966,38.908726535737514,6668.41590218246,185.0
1644177579,1000,POST,/v1/models/mnist:predict,537.100000,0.000000,910,970,1000,1000,1100,4000,5200,6000,6700,6700,6700,12981,0,570.0,700.6962555310326,38.908726535737514,6668.41590218246,185.0
1644177579,1000,,Aggregated,537.100000,0.000000,910,970,1000,1000,1100,4000,5200,6000,6700,6700,6700,12981,0,570.0,700.6962555310326,38.908726535737514,6668.41590218246,185.0
1644177580,1000,POST,/v1/models/mnist:predict,528.900000,0.000000,950,1000,1100,1100,1100,4600,6000,6400,7000,7500,7500,13519,0,590.0,738.155032548307,38.908726535737514,7505.549708381295,185.0
1644177580,1000,,Aggregated,528.900000,0.000000,950,1000,1100,1100,1100,4600,6000,6400,7000,7500,7500,13519,0,590.0,738.155032548307,38.908726535737514,7505.549708381295,185.0
1644177581,1000,POST,/v1/models/mnist:predict,527.500000,0.000000,980,1100,1100,1100,1200,4700,6300,6600,7000,7500,7500,14137,0,600.0,774.8343524190196,38.908726535737514,7505.549708381295,185.0
1644177581,1000,,Aggregated,527.500000,0.000000,980,1100,1100,1100,1200,4700,6300,6600,7000,7500,7500,14137,0,600.0,774.8343524190196,38.908726535737514,7505.549708381295,185.0
1644177582,1000,POST,/v1/models/mnist:predict,535.800000,0.000000,1000,1100,1100,1100,1200,5100,6400,6700,7600,7600,7600,14727,0,620.0,795.3268911531043,38.908726535737514,7606.925129890442,185.0
1644177582,1000,,Aggregated,535.800000,0.000000,1000,1100,1100,1100,1200,5100,6400,6700,7600,7600,7600,14727,0,620.0,795.3268911531043,38.908726535737514,7606.925129890442,185.0
1644177583,1000,POST,/v1/models/mnist:predict,536.700000,0.000000,1100,1100,1100,1200,1200,5200,6600,7000,7600,7600,7600,15232,0,640.0,822.2157684565198,38.908726535737514,7606.925129890442,185.0
1644177583,1000,,Aggregated,536.700000,0.000000,1100,1100,1100,1200,1200,5200,6600,7000,7600,7600,7600,15232,0,640.0,822.2157684565198,38.908726535737514,7606.925129890442,185.0
1644177584,1000,POST,/v1/models/mnist:predict,527.500000,0.000000,1100,1100,1200,1200,1300,5200,6600,7000,8100,8200,8200,15793,0,680.0,844.2582297263592,38.908726535737514,8158.2882618531585,185.0
1644177584,1000,,Aggregated,527.500000,0.000000,1100,1100,1200,1200,1300,5200,6600,7000,8100,8200,8200,15793,0,680.0,844.2582297263592,38.908726535737514,8158.2882618531585,185.0
1644177585,1000,POST,/v1/models/mnist:predict,532.600000,0.000000,1100,1200,1200,1200,1300,5200,6600,7000,8100,8200,8200,16373,0,710.0,857.6429709309213,38.908726535737514,8158.2882618531585,185.0
1644177585,1000,,Aggregated,532.600000,0.000000,1100,1200,1200,1200,1300,5200,6600,7000,8100,8200,8200,16373,0,710.0,857.6429709309213,38.908726535737514,8158.2882618531585,185.0
1644177586,1000,POST,/v1/models/mnist:predict,520.800000,0.000000,1100,1200,1200,1200,1300,1400,6600,7000,8100,8200,8200,16971,0,730.0,868.7519505137083,38.908726535737514,8158.2882618531585,185.0
1644177586,1000,,Aggregated,520.800000,0.000000,1100,1200,1200,1200,1300,1400,6600,7000,8100,8200,8200,16971,0,730.0,868.7519505137083,38.908726535737514,8158.2882618531585,185.0
1644177587,1000,POST,/v1/models/mnist:predict,540.700000,0.000000,1200,1200,1200,1300,1300,1400,6600,7000,8100,8200,8200,17499,0,740.0,881.4476180124562,38.908726535737514,8158.2882618531585,185.0
1644177587,1000,,Aggregated,540.700000,0.000000,1200,1200,1200,1300,1300,1400,6600,7000,8100,8200,8200,17499,0,740.0,881.4476180124562,38.908726535737514,8158.2882618531585,185.0
1644177589,1000,POST,/v1/models/mnist:predict,543.500000,0.000000,1200,1200,1300,1300,1300,1400,6600,7000,8100,8200,8200,18079,0,770.0,892.0063232498492,38.908726535737514,8158.2882618531585,185.0
1644177589,1000,,Aggregated,543.500000,0.000000,1200,1200,1300,1300,1300,1400,6600,7000,8100,8200,8200,18079,0,770.0,892.0063232498492,38.908726535737514,8158.2882618531585,185.0
1644177590,1000,POST,/v1/models/mnist:predict,546.600000,0.000000,1200,1300,1300,1300,1300,1400,6600,6900,8100,8200,8200,18583,0,810.0,903.5671695557969,38.908726535737514,8158.2882618531585,185.0
1644177590,1000,,Aggregated,546.600000,0.000000,1200,1300,1300,1300,1300,1400,6600,6900,8100,8200,8200,18583,0,810.0,903.5671695557969,38.908726535737514,8158.2882618531585,185.0
1644177591,1000,POST,/v1/models/mnist:predict,552.000000,0.000000,1200,1300,1300,1300,1400,1500,1700,6900,8100,8200,8200,18940,0,850.0,914.4748618363559,38.908726535737514,8158.2882618531585,185.0
1644177591,1000,,Aggregated,552.000000,0.000000,1200,1300,1300,1300,1400,1500,1700,6900,8100,8200,8200,18940,0,850.0,914.4748618363559,38.908726535737514,8158.2882618531585,185.0
1644177592,1000,POST,/v1/models/mnist:predict,546.100000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,8100,8200,8200,19543,0,890.0,933.527337255581,38.908726535737514,8158.2882618531585,185.0
1644177592,1000,,Aggregated,546.100000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,8100,8200,8200,19543,0,890.0,933.527337255581,38.908726535737514,8158.2882618531585,185.0
1644177593,1000,POST,/v1/models/mnist:predict,526.100000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,8100,8200,8200,20112,0,910.0,939.2228073510138,38.908726535737514,8158.2882618531585,185.0
1644177593,1000,,Aggregated,526.100000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,8100,8200,8200,20112,0,910.0,939.2228073510138,38.908726535737514,8158.2882618531585,185.0
1644177594,1000,POST,/v1/models/mnist:predict,531.900000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,20699,0,930.0,945.0250598259371,38.908726535737514,8158.2882618531585,185.0
